Model,Test,Few(n),n,Prompt,r,s,ex_selector,bleu,sari_add,sari_keep,sari_del,sari,fkgl,pbert_ref,rbert_ref,F1_bert_ref,pbert_src,rbert_src,F1_bert_src,ppl_mean,ppl_std,LENS,LENS_std,intra_dist1,intra_dist2,inter_dist1,inter_dist2,c_ratio,splits,lev_sim,copies,adds,deletes,lex_complexity
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,58.1026,5.999,62.8062,48.8936,39.233,7.7356,76.147,71.0257,73.0091,81.8327,72.8727,77.2703,77.2699,70.8799,67.8719,10.6333,92.5537,99.543,30.6323,81.0562,0.8793,1.1257,0.7902,0.1211,0.1409,0.2551,8.5667
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,57.9988,5.774,63.7293,49.9652,39.8228,7.4521,76.8151,72.5042,74.1526,82.3255,74.4039,78.3087,73.7377,60.0291,67.8207,11.3167,92.465,99.374,30.2134,80.7199,0.8867,1.168,0.8064,0.1406,0.1403,0.2399,8.5844
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,59.4072,5.5482,63.9567,48.4563,39.3204,7.7214,76.8877,72.3115,74.0367,82.4828,74.3703,78.3721,80.7608,76.9842,68.2406,10.0073,92.2722,99.4718,30.7628,81.3352,0.8853,1.1423,0.8086,0.1602,0.1331,0.2387,8.5338
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,56.0451,5.203,61.7209,47.7302,38.218,6.9168,64.363,66.8349,65.2121,69.2559,69.0389,69.1307,97.5349,81.8231,57.4075,12.6223,91.848,99.5072,29.6255,77.8867,0.9307,1.2267,0.7868,0.0039,0.2236,0.2677,8.562
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,52.9492,6.1303,60.1469,51.05,39.1091,6.7888,63.4942,66.4181,64.5282,68.1919,67.5906,67.8821,103.551,88.6291,58.4328,12.3957,91.9439,99.3893,29.5509,77.8537,0.9196,1.223,0.7731,0.0,0.24,0.2888,8.5445
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,55.5776,5.136,61.9089,48.1248,38.3899,6.9047,64.7005,67.478,65.6738,69.1323,69.1025,69.119,102.0292,89.0046,57.8238,12.9948,91.9525,99.393,29.4546,77.7025,0.9416,1.2409,0.7806,0.0,0.2352,0.2731,8.5816
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,57.5973,7.4151,63.0978,48.8017,39.7716,7.3903,75.1455,72.2448,73.3593,80.4853,74.8183,77.6189,70.2424,55.5288,69.1388,9.7513,91.9163,99.4073,29.5735,80.2601,0.9279,1.2656,0.8041,0.1016,0.1753,0.2382,8.5584
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,57.5073,6.6829,64.523,51.0126,40.7395,7.6066,74.9906,73.2072,73.6129,80.2179,75.3205,77.7465,69.8038,58.124,68.4483,10.4954,91.7799,99.4545,29.0151,79.987,0.9489,1.2201,0.8009,0.1094,0.1791,0.226,8.4798
openai-text-davinci-002,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,57.8657,6.3868,64.7409,49.5936,40.2404,7.3737,75.2989,73.4518,73.8849,80.3483,75.563,77.931,72.4111,70.5431,68.1635,9.966,91.7595,99.3975,28.8783,80.099,0.9474,1.2686,0.8034,0.1328,0.1837,0.2244,8.4845
openai-text-davinci-003,asset-test,asset-valid,3,p0,1,287,random,69.8993,10.5413,60.6053,68.3869,46.5112,7.4963,82.2699,81.4489,80.5419,76.7927,67.0396,71.8684,121.4085,131.1656,68.0571,12.5477,92.3467,99.1293,40.8955,87.7987,0.8202,1.0915,0.7255,0.0,0.1692,0.3374,8.5188
openai-text-davinci-003,asset-test,asset-valid,3,p0,1,489,random,70.6867,10.9074,60.1967,68.0884,46.3975,7.2588,83.1677,82.0142,81.3028,77.8027,67.925,72.8158,125.9622,218.3739,67.7431,12.2799,92.4222,99.182,40.2911,86.8993,0.8187,1.0792,0.7355,0.0,0.1729,0.3341,8.4671
openai-text-davinci-003,asset-test,asset-valid,3,p0,1,723,random,71.6351,10.7387,60.7839,68.3327,46.6184,7.3558,82.9097,81.6542,80.9586,77.5494,66.9825,72.2127,119.8544,173.4887,67.9414,13.408,92.8373,99.2528,40.4472,87.1279,0.8071,1.0896,0.7289,0.0,0.1662,0.3455,8.5317
openai-text-davinci-003,asset-test,asset-valid,3,p1,1,287,random,63.4475,9.8317,56.9281,68.5147,45.0915,6.1492,67.4273,72.9673,69.1155,64.2267,61.3567,62.7928,161.8637,186.7212,58.0927,15.3774,93.3169,99.3356,39.4143,82.8702,0.7998,1.0991,0.7171,0.0,0.2397,0.3945,8.5174
openai-text-davinci-003,asset-test,asset-valid,3,p1,1,489,random,63.378,9.912,56.9088,69.1637,45.3282,6.333,67.4127,72.9882,68.9184,64.1016,61.0886,62.5998,149.7399,162.8516,57.1263,15.8151,93.4604,99.2545,38.9224,82.4318,0.7963,1.0645,0.7134,0.0,0.2437,0.4003,8.4681
openai-text-davinci-003,asset-test,asset-valid,3,p1,1,723,random,63.1178,9.4178,56.1475,68.1013,44.5555,6.2884,66.9441,72.4377,68.5169,64.108,61.1467,62.6343,151.8313,189.7436,57.1478,16.3076,93.5919,99.4151,39.6974,83.3147,0.7935,1.0938,0.7138,0.0,0.2349,0.3991,8.5554
openai-text-davinci-003,asset-test,asset-valid,3,p2,1,287,random,64.1108,12.0999,59.648,69.5095,47.0858,7.7738,80.6158,81.6022,79.7537,75.5347,68.2543,71.8741,99.8174,120.1108,67.5774,12.4239,92.1772,99.2705,39.4223,86.9909,0.8613,1.0622,0.72,0.0028,0.2249,0.3398,8.4287
openai-text-davinci-003,asset-test,asset-valid,3,p2,1,489,random,62.9956,11.564,59.0271,69.2043,46.5985,7.7425,80.554,81.1497,79.6571,75.4939,68.437,71.9513,102.0122,113.7651,67.3856,11.5982,92.1049,99.2533,39.2107,85.819,0.8614,1.0675,0.7192,0.0,0.2286,0.3435,8.4536
openai-text-davinci-003,asset-test,asset-valid,3,p2,1,723,random,62.168,11.4637,58.3817,68.6242,46.1565,7.6625,80.2787,81.0008,79.2808,75.2071,67.7867,71.4794,102.0895,172.1784,67.3734,12.2841,92.3304,99.1861,38.99,85.7801,0.8619,1.0829,0.7128,0.0,0.2269,0.3406,8.4406
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p0,1,287,random,12.027,4.7372,38.8485,71.2727,38.2861,8.7527,41.8514,38.2719,39.9991,64.5588,53.31,58.8211,101.9412,124.8409,60.6028,15.5118,90.6525,99.1141,33.459,82.2288,0.8734,1.0474,0.6393,0.0,0.3163,0.4362,8.8904
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p0,1,489,random,12.5706,4.7344,40.8899,71.8273,39.1506,8.6341,42.3495,38.935,40.5867,65.0032,53.5712,59.2015,115.4925,254.7486,61.1632,15.8098,90.8815,98.9508,33.7802,82.1718,0.8566,1.0549,0.6542,0.0067,0.3039,0.4335,8.8814
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p0,1,723,random,11.7619,5.4811,39.179,72.3298,38.9966,8.3658,42.4046,38.4068,40.3351,63.5298,51.6358,57.4712,98.9042,126.5555,60.4994,16.632,90.3151,98.912,32.9703,80.7899,0.8564,1.0641,0.6318,0.0,0.3218,0.4495,8.8797
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p1,1,287,random,12.0567,4.3866,38.6707,71.4117,38.1563,8.0932,35.482,36.5493,35.9938,55.4482,50.6783,53.0333,130.9337,157.385,53.3685,17.4004,91.6339,99.3031,32.3283,78.6341,0.8678,1.0402,0.6468,0.0,0.36,0.4497,8.841
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p1,1,489,random,12.3974,4.7129,39.2634,72.3096,38.762,8.0745,36.4877,36.8454,36.6571,55.1013,49.8871,52.469,128.0847,155.1024,54.6362,15.6981,91.1116,99.2308,32.2227,77.5068,0.8655,1.0428,0.648,0.0,0.3655,0.4599,8.8346
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p1,1,723,random,12.2968,5.2596,38.6268,72.1958,38.6941,8.0374,36.2162,36.6795,36.4118,55.3939,49.7614,52.5343,134.6484,201.982,54.411,16.9736,91.2439,99.1522,32.0844,78.3138,0.8815,1.0543,0.6443,0.0,0.362,0.457,8.8143
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p2,1,287,random,12.6037,5.5824,40.06,72.4019,39.3481,9.2969,41.4291,40.1372,40.7414,62.3387,55.259,58.7425,81.6259,115.6248,60.7892,13.7227,90.0952,99.2123,31.0964,79.5736,0.9856,1.0642,0.6425,0.0,0.3821,0.4053,8.8631
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p2,1,489,random,12.9216,5.5302,41.7429,73.3298,40.201,9.3489,41.3131,40.0924,40.6466,62.1103,54.6365,58.3257,113.1743,602.2409,61.5148,13.4874,89.9728,99.0612,30.7495,78.9904,0.9705,1.0633,0.6456,0.0,0.3823,0.4088,8.8132
openai-text-davinci-003,med-easi-test,med-easi-validation,3,p2,1,723,random,13.5748,6.0935,41.5856,71.9562,39.8784,9.2885,41.6004,40.7248,41.1082,62.5246,55.4208,58.9206,86.6125,155.0154,59.8212,14.411,89.3593,98.9018,31.0298,79.7192,0.9748,1.0694,0.645,0.0,0.3831,0.4017,8.8574
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,32.3636,6.5413,46.5883,59.3272,37.4856,7.074,65.7872,58.0471,61.3016,68.3061,56.3398,62.262,89.1873,74.9624,67.7375,12.6454,93.6065,99.6796,32.1611,82.9525,0.8088,1.1612,0.6424,0.0,0.2589,0.4504,8.5541
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,31.4572,6.4593,46.9504,60.951,38.1203,6.965,65.6891,57.38,60.8351,68.3944,55.7495,62.0121,88.3113,72.149,67.309,11.5362,93.7442,99.6547,31.4324,82.4717,0.7935,1.1143,0.6354,0.0078,0.2556,0.4566,8.5349
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,33.7201,6.3291,47.8551,59.5367,37.907,7.0464,65.4568,57.4283,60.6858,67.9446,55.6643,61.7503,89.7757,77.1106,67.0794,11.3883,93.5221,99.6475,31.6746,82.422,0.8023,1.1228,0.6418,0.0039,0.248,0.4438,8.5168
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,28.7185,5.6963,42.8045,60.2971,36.266,5.9012,57.013,54.8,55.4285,58.7334,52.6574,55.6894,111.2995,108.2601,58.8136,13.9118,93.6875,99.6942,30.4685,78.9004,0.7993,1.184,0.6185,0.0,0.3238,0.5034,8.5132
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,28.6812,5.8901,43.6034,61.0597,36.8511,5.9246,57.588,55.1018,55.76,59.6674,53.0139,56.3375,112.4413,105.3772,58.984,15.155,93.8113,99.6195,30.495,79.2107,0.7857,1.169,0.629,0.0,0.3101,0.4965,8.5744
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,30.3836,5.8862,43.9751,59.7719,36.5444,5.8351,57.8906,55.3525,56.0858,59.9242,53.8536,56.8894,117.2573,112.6075,59.3867,13.1256,93.7548,99.5829,30.554,79.4123,0.8005,1.1948,0.629,0.0,0.3129,0.4924,8.5346
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,32.1908,6.8115,48.5032,59.4772,38.264,7.8754,64.7967,60.748,62.1529,67.386,59.603,63.4894,69.5196,57.3829,65.8605,11.2283,92.3919,99.5516,30.5681,81.1592,0.8995,1.1264,0.6407,0.0,0.31,0.413,8.5364
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,30.2233,6.1073,46.5313,60.0823,37.5736,7.5668,63.7586,59.1267,60.9599,66.7109,58.784,62.7443,70.824,52.9158,66.6813,11.1177,92.5996,99.6949,30.5448,81.7909,0.89,1.1352,0.639,0.0,0.3178,0.4242,8.503
openai-text-davinci-003,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,31.8036,6.2127,47.5104,58.62,37.4477,7.8113,64.7229,59.4778,61.559,67.8935,59.3442,63.6087,76.2837,72.4836,66.0467,11.3726,92.6142,99.7006,30.386,80.8178,0.8889,1.1349,0.6445,0.0,0.3032,0.4181,8.4844
opt-1.3b,asset-test,asset-valid,3,p0,1,287,random,71.6106,1.7726,57.4467,40.0699,33.0964,8.5347,75.112,76.512,74.8757,79.8667,75.4937,77.6112,99.0935,103.9764,56.215,16.9329,90.1068,98.2005,37.7932,82.0651,1.0037,1.149,0.8405,0.507,0.1388,0.1853,8.4903
opt-1.3b,asset-test,asset-valid,3,p0,1,489,random,71.1835,1.9241,57.0731,40.9029,33.3,8.9516,75.5299,77.6774,75.6806,79.9353,75.7737,77.787,100.7649,128.5634,56.4846,16.3998,90.4306,98.2029,38.5847,83.8456,0.9793,1.1005,0.8388,0.4596,0.1374,0.1944,8.5246
opt-1.3b,asset-test,asset-valid,3,p0,1,723,random,73.266,1.7508,57.4606,39.3532,32.8549,8.695,76.611,78.0562,76.4346,81.6477,76.7248,79.0798,110.6632,192.028,56.4802,16.3183,90.4585,98.2448,38.2237,82.8179,0.9701,1.1063,0.847,0.507,0.1257,0.1881,8.5362
opt-1.3b,asset-test,asset-valid,3,p1,1,287,random,64.5881,1.8987,56.1398,41.1323,33.0569,8.0487,61.2827,70.7272,65.1598,64.7344,69.8391,67.2528,123.3228,122.5986,46.1816,15.568,90.3822,98.6533,36.5611,79.2853,1.0701,1.1822,0.8302,0.0,0.2314,0.2113,8.5779
opt-1.3b,asset-test,asset-valid,3,p1,1,489,random,65.8921,2.2144,57.434,40.3701,33.3395,8.6072,63.2538,73.3352,67.4947,66.4624,72.1602,69.2639,124.9051,128.015,45.4606,15.2681,90.1557,98.6635,36.4709,80.4163,1.0639,1.117,0.85,0.0,0.2228,0.187,8.6028
opt-1.3b,asset-test,asset-valid,3,p1,1,723,random,66.1072,1.8407,56.2146,37.4162,31.8238,8.4005,63.2857,72.7819,67.2497,66.9623,72.4232,69.6513,119.5267,126.3375,45.1426,15.8612,90.1436,98.4437,36.7176,80.0762,1.0649,1.1453,0.8459,0.0,0.2158,0.193,8.5219
opt-1.3b,asset-test,asset-valid,3,p2,1,287,random,65.5085,1.7817,57.4372,39.4837,32.9009,8.3892,75.1356,77.2289,75.3183,79.6812,76.2216,77.8846,94.2687,104.4759,58.3275,14.4328,90.1995,98.4603,35.0463,76.0382,1.1295,1.3029,0.8397,0.4875,0.1421,0.1629,8.5455
opt-1.3b,asset-test,asset-valid,3,p2,1,489,random,70.0387,1.8691,57.5454,37.2559,32.2234,9.0904,76.5626,79.3252,77.0801,81.6639,78.4867,80.0093,97.9135,101.786,56.4627,15.7176,90.3933,98.3684,37.5414,81.6093,1.0432,1.1462,0.8538,0.468,0.1308,0.1681,8.5653
opt-1.3b,asset-test,asset-valid,3,p2,1,723,random,66.8673,1.9155,56.6757,43.1042,33.8985,8.3629,74.3919,76.0908,74.308,78.7263,74.1461,76.3335,108.4166,190.7032,56.4371,16.2618,90.6318,98.127,36.4983,78.2361,1.0362,1.2238,0.8251,0.4457,0.1388,0.1942,8.5345
opt-1.3b,med-easi-test,med-easi-validation,3,p0,1,287,random,5.8265,1.6423,24.6631,71.846,32.7171,5.8355,6.913,6.1414,6.5413,18.7793,14.4292,16.5541,77.8613,43.8064,35.523,17.4134,85.9994,98.7197,20.9819,49.9328,1.3564,1.6326,0.4853,0.1067,0.5674,0.5345,8.7834
opt-1.3b,med-easi-test,med-easi-validation,3,p0,1,489,random,4.9489,1.754,21.9563,71.5011,31.7371,5.7173,5.4951,4.991,5.2463,16.2832,11.1384,13.6619,84.0117,72.2923,34.8373,16.9071,85.6651,98.7821,21.2626,50.0134,1.4147,1.6166,0.4652,0.0767,0.5824,0.5541,8.8227
opt-1.3b,med-easi-test,med-easi-validation,3,p0,1,723,random,7.3139,1.7366,29.4055,73.502,34.8814,6.1348,8.5461,6.6779,7.6067,19.674,13.9742,16.7469,88.4866,94.8612,36.2555,18.6734,86.0719,98.5975,20.3968,49.5953,1.5352,1.5947,0.4857,0.1233,0.5383,0.538,8.8088
opt-1.3b,med-easi-test,med-easi-validation,3,p1,1,287,random,7.7821,1.9125,29.2808,71.5303,34.2412,5.7689,7.0885,8.8003,7.9572,17.808,16.4765,17.1212,87.4144,72.2886,34.5495,15.2765,86.1776,99.0995,20.6761,50.2616,1.4022,1.6172,0.4994,0.0,0.5731,0.5083,8.7663
opt-1.3b,med-easi-test,med-easi-validation,3,p1,1,489,random,9.3355,1.9627,34.349,73.9891,36.7669,5.1655,8.5261,9.3017,8.9259,18.1826,15.086,16.6211,88.8483,55.0205,33.1634,15.638,85.7785,98.8392,20.7245,48.1292,1.334,1.5621,0.502,0.0,0.5588,0.5156,8.7714
opt-1.3b,med-easi-test,med-easi-validation,3,p1,1,723,random,9.1191,1.9633,32.5223,71.598,35.3612,5.8552,7.8437,9.7986,8.8337,19.5334,17.9756,18.7235,90.5071,74.9222,33.88,15.4566,85.6777,98.7766,21.622,50.6869,1.3822,1.6216,0.5127,0.0,0.5575,0.4963,8.8385
opt-1.3b,med-easi-test,med-easi-validation,3,p2,1,287,random,2.7856,1.4685,25.6376,70.7477,32.6179,7.1811,-1.2713,7.4238,3.0655,11.3053,15.7437,13.5095,53.1028,56.6233,42.98,14.4974,80.0654,96.012,10.0526,22.87,3.2496,3.9777,0.4501,0.12,0.6686,0.272,9.1878
opt-1.3b,med-easi-test,med-easi-validation,3,p2,1,489,random,3.213,1.5018,28.4045,71.5474,33.8179,7.1377,-1.2915,7.4788,3.0768,9.3977,13.7354,11.5352,57.6296,75.1134,43.5889,14.1122,79.6949,95.9778,10.1518,23.7754,3.4128,3.9374,0.4335,0.08,0.6858,0.2818,9.1833
opt-1.3b,med-easi-test,med-easi-validation,3,p2,1,723,random,3.8518,1.5563,31.7686,73.4109,35.5786,7.1949,2.0654,8.6293,5.3148,13.6888,16.0819,14.8186,80.194,290.9162,44.3474,15.3391,80.9959,96.0009,9.9173,23.2603,3.1871,3.7797,0.4484,0.1167,0.6295,0.2939,9.2003
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,40.9567,1.9401,56.4023,51.1888,36.5104,7.9724,51.493,52.4347,51.5245,55.5274,53.1664,54.2939,67.257,101.6321,55.0921,18.0354,89.2353,98.2676,31.1803,81.0498,1.3631,1.2917,0.6636,0.3047,0.3288,0.3436,8.5597
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,34.7484,1.9985,49.6038,50.4309,34.0111,8.373,47.4643,49.2658,47.9297,52.0847,49.9231,50.9394,67.1049,57.5956,54.2279,17.8626,89.3572,98.2484,31.7101,82.1291,1.2801,1.2932,0.6439,0.2734,0.3598,0.361,8.5703
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p0,1,723,random,36.9488,1.9659,51.4695,50.6499,34.6951,8.124,49.2153,49.4225,48.825,53.2731,49.8202,51.5156,70.3932,71.8807,56.368,17.4665,89.5275,98.7406,31.4365,81.5653,1.1829,1.2383,0.6506,0.2578,0.3392,0.3702,8.5462
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p1,1,287,random,40.7799,2.1096,56.693,45.307,34.7032,8.6193,48.4479,56.4182,52.0312,53.3306,59.0957,56.1617,78.7634,60.392,45.2412,16.162,88.0611,98.5474,30.5398,79.2201,1.3546,1.291,0.7136,0.0,0.363,0.272,8.6556
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p1,1,489,random,40.9902,2.0204,54.9716,46.9099,34.634,8.3595,48.9439,55.0868,51.6339,53.4566,56.9122,55.1364,93.1164,111.6934,47.1045,15.2364,88.9695,98.328,30.5657,79.4295,1.2059,1.2853,0.7078,0.0,0.3616,0.2983,8.6342
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p1,1,723,random,42.327,1.7241,56.1922,42.4698,33.462,8.1027,50.3783,57.6921,53.6826,55.534,60.7737,58.1147,82.3294,72.1676,47.1031,15.4263,88.9025,98.6182,30.0224,78.7986,1.2424,1.3224,0.7305,0.0,0.3457,0.2723,8.6012
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p2,1,287,random,39.8987,1.6927,55.2433,48.62,35.1853,7.8274,51.724,53.0154,51.9779,56.6762,54.5308,55.5501,57.5129,50.1382,55.9933,17.6334,88.6437,98.0789,31.1224,80.7647,1.3018,1.3285,0.6676,0.3125,0.3263,0.3247,8.531
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p2,1,489,random,40.644,1.8112,51.7519,48.6052,34.0561,8.21,52.3382,52.127,51.8197,57.5197,53.5146,55.4636,70.858,67.6066,54.8547,16.8687,90.181,98.6274,32.0595,82.0927,1.1597,1.2158,0.6719,0.2578,0.3125,0.3584,8.5827
opt-1.3b,news-manual-all-test,news-manual-all-val,3,p2,1,723,random,38.3644,2.3317,51.6721,51.1439,35.0492,7.8516,49.152,48.9714,48.5301,52.775,49.1549,50.9307,68.8126,71.463,55.1974,17.0666,89.602,98.3393,31.9766,81.3652,1.1689,1.2891,0.6406,0.2227,0.3549,0.3882,8.5045
opt-13b,asset-test,asset-valid,3,p0,1,287,random,74.1824,4.8275,59.0884,51.5833,38.4997,7.9718,80.8117,79.8328,79.3941,81.9598,74.3972,78.1007,97.1282,116.2373,60.1028,16.0995,90.8242,98.7338,38.9626,84.5279,0.9044,1.1458,0.8337,0.1504,0.1332,0.2199,8.5375
opt-13b,asset-test,asset-valid,3,p0,1,489,random,72.4203,4.6064,58.7383,52.3562,38.567,8.0959,80.2283,79.6955,79.0282,82.214,74.3758,78.2195,96.0179,94.2483,60.0226,15.7424,90.682,98.6728,38.8101,84.5117,0.8982,1.1165,0.834,0.1755,0.1364,0.2261,8.4716
opt-13b,asset-test,asset-valid,3,p0,1,723,random,72.9453,5.2773,58.6202,51.9035,38.6003,7.965,80.4721,80.4347,79.2994,81.8137,74.0859,77.8718,97.6691,105.9664,60.9348,16.1428,90.5574,98.4512,38.7452,84.8333,0.905,1.1516,0.8281,0.1309,0.1389,0.2266,8.5007
opt-13b,asset-test,asset-valid,3,p1,1,287,random,70.7641,3.2524,57.7887,49.1042,36.7151,7.7528,67.216,73.9378,69.7981,69.2145,70.1514,69.6436,144.0626,162.4734,49.2927,15.2945,92.2221,98.9472,38.3027,81.4225,0.9179,1.0949,0.8427,0.0,0.1794,0.2406,8.5945
opt-13b,asset-test,asset-valid,3,p1,1,489,random,68.3619,3.6439,57.2231,49.4865,36.7845,7.7263,65.9916,73.0791,68.5867,67.8193,69.2227,68.5007,131.8619,137.0975,49.0706,15.4268,91.4782,98.9283,38.1027,81.0532,0.9292,1.0942,0.8325,0.0,0.195,0.242,8.55
opt-13b,asset-test,asset-valid,3,p1,1,723,random,70.5724,3.4675,57.3596,48.2689,36.3654,7.7778,66.8151,73.8412,69.5194,69.0417,70.4408,69.7168,135.7832,153.631,49.465,16.0146,91.5137,98.8805,38.0568,81.8346,0.931,1.0922,0.8484,0.0,0.1878,0.2363,8.5414
opt-13b,asset-test,asset-valid,3,p2,1,287,random,70.0084,5.3061,58.7654,52.0187,38.6968,8.052,81.1445,79.8909,79.5471,82.5021,74.6707,78.5002,102.1774,132.7028,60.3092,14.6156,90.4895,98.5308,37.2388,81.2526,0.9517,1.2001,0.8318,0.1448,0.1368,0.2126,8.5176
opt-13b,asset-test,asset-valid,3,p2,1,489,random,69.1595,4.783,58.6376,53.1581,38.8596,8.0189,79.814,79.1472,78.5168,81.4102,73.0875,77.1452,101.5286,116.8271,60.6338,14.5791,91.0106,98.7514,37.9933,82.0826,0.9504,1.191,0.8234,0.1448,0.1354,0.2262,8.4889
opt-13b,asset-test,asset-valid,3,p2,1,723,random,70.6255,5.5618,58.6608,52.0924,38.7717,8.0321,80.0268,80.536,79.1681,81.2665,74.1563,77.6217,96.0057,97.2611,60.5885,17.1751,90.2914,98.1853,37.718,82.3149,0.9654,1.2091,0.8256,0.1198,0.144,0.2202,8.5331
opt-13b,med-easi-test,med-easi-validation,3,p0,1,287,random,8.2155,2.5083,30.3482,71.9698,34.9421,5.3026,13.9809,12.2869,13.1343,26.6571,19.7338,23.1541,88.6882,173.6009,41.2709,19.6942,86.296,98.797,21.1572,51.4928,1.2226,1.6049,0.5149,0.0433,0.5247,0.5189,8.7419
opt-13b,med-easi-test,med-easi-validation,3,p0,1,489,random,6.7039,2.4448,26.7502,72.431,33.8753,4.9996,13.4473,10.8093,12.1283,26.2891,19.4836,22.8291,94.8777,228.4416,40.2492,19.8691,86.5498,98.8144,19.7193,48.1987,1.2181,1.5621,0.5133,0.06,0.5089,0.5237,8.7692
opt-13b,med-easi-test,med-easi-validation,3,p0,1,723,random,7.6702,2.3228,28.7689,71.1947,34.0955,5.2077,14.0154,11.3573,12.6709,27.6796,19.6038,23.5954,244.2573,2514.838,39.9851,20.8871,86.6423,98.6279,20.393,49.2938,1.1606,1.5596,0.5314,0.0533,0.5079,0.5196,8.8176
opt-13b,med-easi-test,med-easi-validation,3,p1,1,287,random,7.2238,2.2419,28.4986,73.6039,34.7815,5.3015,10.6291,10.8015,10.7357,20.5293,17.15,18.805,84.1174,54.6341,37.0138,17.1844,86.5163,99.0704,20.6756,50.0206,1.2744,1.5176,0.4979,0.0,0.5548,0.5316,8.7783
opt-13b,med-easi-test,med-easi-validation,3,p1,1,489,random,6.8391,2.1079,27.0422,72.4329,33.861,4.9043,10.7201,9.9708,10.3642,20.8888,16.3748,18.6042,105.3416,175.5963,35.9258,17.1522,87.0879,99.2957,20.2919,46.7835,1.1906,1.5162,0.5095,0.0,0.5445,0.5408,8.7368
opt-13b,med-easi-test,med-easi-validation,3,p1,1,723,random,7.0604,2.0845,27.2935,70.5514,33.3098,4.9948,10.9413,11.0503,11.0132,22.8485,18.5312,20.6735,93.4367,76.1788,36.5641,16.8829,86.4415,99.1083,19.6495,47.7703,1.1998,1.5101,0.526,0.0,0.5336,0.5154,8.7779
opt-13b,med-easi-test,med-easi-validation,3,p2,1,287,random,4.0121,2.0052,30.5612,72.2513,34.9393,6.94,5.5445,12.4593,8.9903,17.7283,19.6421,18.6756,54.1922,66.5135,47.3442,15.4842,80.6179,96.6143,10.1854,24.8915,2.9559,3.693,0.4679,0.0367,0.6347,0.2783,9.0826
opt-13b,med-easi-test,med-easi-validation,3,p2,1,489,random,3.5136,1.8559,29.1528,72.174,34.3942,6.9738,5.347,11.6049,8.4516,18.317,19.9285,19.0807,70.071,227.5007,47.2781,15.5955,81.5776,96.6623,9.3103,21.8114,3.0195,3.7849,0.4723,0.0633,0.621,0.2721,9.1191
opt-13b,med-easi-test,med-easi-validation,3,p2,1,723,random,3.7858,1.8284,30.4329,71.9376,34.733,6.9714,5.6335,11.8906,8.7488,18.1846,19.357,18.7399,65.3267,201.1874,46.8518,16.6361,80.8132,95.8819,9.6458,22.6922,3.0355,3.7804,0.4779,0.0367,0.6344,0.2739,9.1594
opt-13b,news-manual-all-test,news-manual-all-val,3,p0,1,287,random,42.3013,3.6221,53.7882,52.745,36.7184,7.0171,63.4311,58.4048,60.3731,68.0905,58.8817,63.3733,75.8494,83.123,59.4381,17.384,90.3266,98.7407,30.9127,81.1477,0.9693,1.2662,0.7113,0.1094,0.2438,0.3451,8.5203
opt-13b,news-manual-all-test,news-manual-all-val,3,p0,1,489,random,45.0543,3.5088,55.2618,51.5373,36.7693,7.4047,64.8817,61.0548,62.3771,69.8616,62.2205,65.9524,68.6499,54.9695,61.4687,14.8628,90.3177,98.89,31.1791,81.4464,0.9978,1.2494,0.7326,0.0898,0.2329,0.3165,8.621
